state,municipality,description,refs,size,date,violence,n_casualties,property_damage&looting,police_repression,arrests ,curfew,checked,checker,url,Notes
Pennsylvania,Indiana,"Roughly 150 protestors gathered peacefully on June 3 in the parking lot of Rite Aid on Philadelphia and North Fourth Streets in Indiana, condemning the death of George Floyd.[60]",https://www.indianagazette.com/social/black-lives-matter-protest-remains-peaceful/article_b31ab9f6-a662-11ea-b9fc-b7f41a038db9.html,150,03/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Johnstown,"Roughly 500 protestors gathered at noon on Saturday, June 6 and peacefully marched for several hours, many businesses across Johnstown closed and boarded up in fear of vandalism and looting including Walmart and Petco.[61][62]","https://www.tribdem.com/news/photo-gallery-abundance-of-caution-richland-town-center-stores-close-as-protesters-march-in-downtown/article_6db05172-a85c-11ea-a9f8-5f88625bfc36.html , https://www.wearecentralpa.com/news/local-news/johnstown-community-gathers-for-protest-against-racial-injustice/",500,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Kittanning,"Protest in support of Black Lives Matter on Saturday, June 6.[63]",https://www.newsbreak.com/pennsylvania/kittanning/news/0PH5uCrF/mayor-peaceful-protest-occurs-over-weekend-in-kittanning-borough,Unknown,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Latrobe,"More than 100 protestors gathered peacefully at Latrobe Memorial Stadium at 11:30 AM, before marching through the streets of Latrobe demanding justice for George Floyd, on June 1.[64]\",https://www.latrobebulletinnews.com/news/local/protesters-gather-for-peaceful-march-in-downtown-latrobe/article_8bee04a1-4d71-5b18-b3f4-bb97aeb13b08.html,100,01/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Pittsburgh,"More than 3,000 protesters marched through downtown Pittsburgh on the afternoon of May 30.[65][66] The initially peaceful protest turned into a riot resulting in injuries, looting, and burning of police cars. Police dispersed tear gas in response.[66] Two journalists from KDKA-TV were injured when protesters ""stomped and kicked"" them and destroyed their camera.[67][68] Mayor Bill Peduto denounced the vandals as ""anarchists, hell bent on chaos and destruction,"" who ""hijacked a peaceful march for justice and exploited it for their own selfish agenda."" At least 45 people were arrested and a curfew was set from 8:30 pm until 6 am.[69][70][71] On Sunday, May 31, a group of about 150 protestors marched from Market Square to the courthouse on Grant Street. Officials said there were no incidents to report.[72] On Monday, June 1 law enforcement deployed tear gas against protestors in East Liberty after they began to be pelted with rocks and other objects.[73] 20 protestors were arrested during the June 1 protests in East Liberty.[74] Additional protests were held throughout the week.[75][76]","https://www.pghcitypaper.com/pittsburgh/protest-honoring-george-floyd-brings-thousands-to-downtown-pittsburgh-ends-in-destruction-not-supported-by-protest-organizers/Content?oid=17378981 , https://pittsburgh.cbslocal.com/2020/05/30/violent-george-floyd-protest/ , https://kdkaradio.radio.com/articles/penguins-ceo-saves-journalist-during-floyd-protest-violence , https://www.wpxi.com/news/local/allegheny-county/live-updates-protesters-gather-downtown-pittsburgh/VIUHYBVPJJHW3B6R2XFOZVTDOY/ , https://www.wtae.com/article/protests-downtown-pittsburgh-george-floyd/32719862 , https://www.post-gazette.com/news/crime-courts/2020/05/30/Protest-Downtown-Pittsburgh-george-floyd-police/stories/202005300054 , https://www.post-gazette.com/news/crime-courts/2020/05/31/Pittsburgh-protest-police-suspect-Brian-Bartels-riots-George-Floyd-protests/stories/202005310132 , https://www.wpxi.com/news/top-stories/large-group-protesters-march-pittsburgh-second-straight-day/ZBMAG4TNFZA5JJWUEEL67NSUXE/ , https://triblive.com/local/pittsburgh-allegheny/pittsburgh-leaders-call-for-police-reforms-in-response-to-east-liberty-protest-melee/ , https://triblive.com/local/pittsburgh-allegheny/hundreds-of-george-floyd-protesters-march-through-east-liberty/ , https://www.wtae.com/article/pittsburgh-protesters-walking-down-west-liberty-avenue-toward-liberty-tunnel/32784473 , https://www.wpxi.com/news/top-stories/protesters-gather-around-pittsburgh-8th-straight-day/BI3PPWR3FBD5LJW5XDA34RKWXI",3000,30/05,1,2*,1,1,45,1,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Pittsburgh,"More than 3,000 protesters marched through downtown Pittsburgh on the afternoon of May 30.[65][66] The initially peaceful protest turned into a riot resulting in injuries, looting, and burning of police cars. Police dispersed tear gas in response.[66] Two journalists from KDKA-TV were injured when protesters ""stomped and kicked"" them and destroyed their camera.[67][68] Mayor Bill Peduto denounced the vandals as ""anarchists, hell bent on chaos and destruction,"" who ""hijacked a peaceful march for justice and exploited it for their own selfish agenda."" At least 45 people were arrested and a curfew was set from 8:30 pm until 6 am.[69][70][71] On Sunday, May 31, a group of about 150 protestors marched from Market Square to the courthouse on Grant Street. Officials said there were no incidents to report.[72] On Monday, June 1 law enforcement deployed tear gas against protestors in East Liberty after they began to be pelted with rocks and other objects.[73] 20 protestors were arrested during the June 1 protests in East Liberty.[74] Additional protests were held throughout the week.[75][76]","https://www.pghcitypaper.com/pittsburgh/protest-honoring-george-floyd-brings-thousands-to-downtown-pittsburgh-ends-in-destruction-not-supported-by-protest-organizers/Content?oid=17378981 , https://pittsburgh.cbslocal.com/2020/05/30/violent-george-floyd-protest/ , https://kdkaradio.radio.com/articles/penguins-ceo-saves-journalist-during-floyd-protest-violence , https://www.wpxi.com/news/local/allegheny-county/live-updates-protesters-gather-downtown-pittsburgh/VIUHYBVPJJHW3B6R2XFOZVTDOY/ , https://www.wtae.com/article/protests-downtown-pittsburgh-george-floyd/32719862 , https://www.post-gazette.com/news/crime-courts/2020/05/30/Protest-Downtown-Pittsburgh-george-floyd-police/stories/202005300054 , https://www.post-gazette.com/news/crime-courts/2020/05/31/Pittsburgh-protest-police-suspect-Brian-Bartels-riots-George-Floyd-protests/stories/202005310132 , https://www.wpxi.com/news/top-stories/large-group-protesters-march-pittsburgh-second-straight-day/ZBMAG4TNFZA5JJWUEEL67NSUXE/ , https://triblive.com/local/pittsburgh-allegheny/pittsburgh-leaders-call-for-police-reforms-in-response-to-east-liberty-protest-melee/ , https://triblive.com/local/pittsburgh-allegheny/hundreds-of-george-floyd-protesters-march-through-east-liberty/ , https://www.wtae.com/article/pittsburgh-protesters-walking-down-west-liberty-avenue-toward-liberty-tunnel/32784473 , https://www.wpxi.com/news/top-stories/protesters-gather-around-pittsburgh-8th-straight-day/BI3PPWR3FBD5LJW5XDA34RKWXI",150,31/05,0,0,0,0,0,1,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Pittsburgh,"More than 3,000 protesters marched through downtown Pittsburgh on the afternoon of May 30.[65][66] The initially peaceful protest turned into a riot resulting in injuries, looting, and burning of police cars. Police dispersed tear gas in response.[66] Two journalists from KDKA-TV were injured when protesters ""stomped and kicked"" them and destroyed their camera.[67][68] Mayor Bill Peduto denounced the vandals as ""anarchists, hell bent on chaos and destruction,"" who ""hijacked a peaceful march for justice and exploited it for their own selfish agenda."" At least 45 people were arrested and a curfew was set from 8:30 pm until 6 am.[69][70][71] On Sunday, May 31, a group of about 150 protestors marched from Market Square to the courthouse on Grant Street. Officials said there were no incidents to report.[72] On Monday, June 1 law enforcement deployed tear gas against protestors in East Liberty after they began to be pelted with rocks and other objects.[73] 20 protestors were arrested during the June 1 protests in East Liberty.[74] Additional protests were held throughout the week.[75][76]","https://www.pghcitypaper.com/pittsburgh/protest-honoring-george-floyd-brings-thousands-to-downtown-pittsburgh-ends-in-destruction-not-supported-by-protest-organizers/Content?oid=17378981 , https://pittsburgh.cbslocal.com/2020/05/30/violent-george-floyd-protest/ , https://kdkaradio.radio.com/articles/penguins-ceo-saves-journalist-during-floyd-protest-violence , https://www.wpxi.com/news/local/allegheny-county/live-updates-protesters-gather-downtown-pittsburgh/VIUHYBVPJJHW3B6R2XFOZVTDOY/ , https://www.wtae.com/article/protests-downtown-pittsburgh-george-floyd/32719862 , https://www.post-gazette.com/news/crime-courts/2020/05/30/Protest-Downtown-Pittsburgh-george-floyd-police/stories/202005300054 , https://www.post-gazette.com/news/crime-courts/2020/05/31/Pittsburgh-protest-police-suspect-Brian-Bartels-riots-George-Floyd-protests/stories/202005310132 , https://www.wpxi.com/news/top-stories/large-group-protesters-march-pittsburgh-second-straight-day/ZBMAG4TNFZA5JJWUEEL67NSUXE/ , https://triblive.com/local/pittsburgh-allegheny/pittsburgh-leaders-call-for-police-reforms-in-response-to-east-liberty-protest-melee/ , https://triblive.com/local/pittsburgh-allegheny/hundreds-of-george-floyd-protesters-march-through-east-liberty/ , https://www.wtae.com/article/pittsburgh-protesters-walking-down-west-liberty-avenue-toward-liberty-tunnel/32784473 , https://www.wpxi.com/news/top-stories/protesters-gather-around-pittsburgh-8th-straight-day/BI3PPWR3FBD5LJW5XDA34RKWXI",Unknown,01/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Pittsburgh,"More than 3,000 protesters marched through downtown Pittsburgh on the afternoon of May 30.[65][66] The initially peaceful protest turned into a riot resulting in injuries, looting, and burning of police cars. Police dispersed tear gas in response.[66] Two journalists from KDKA-TV were injured when protesters ""stomped and kicked"" them and destroyed their camera.[67][68] Mayor Bill Peduto denounced the vandals as ""anarchists, hell bent on chaos and destruction,"" who ""hijacked a peaceful march for justice and exploited it for their own selfish agenda."" At least 45 people were arrested and a curfew was set from 8:30 pm until 6 am.[69][70][71] On Sunday, May 31, a group of about 150 protestors marched from Market Square to the courthouse on Grant Street. Officials said there were no incidents to report.[72] On Monday, June 1 law enforcement deployed tear gas against protestors in East Liberty after they began to be pelted with rocks and other objects.[73] 20 protestors were arrested during the June 1 protests in East Liberty.[74] Additional protests were held throughout the week.[75][76]","https://www.pghcitypaper.com/pittsburgh/protest-honoring-george-floyd-brings-thousands-to-downtown-pittsburgh-ends-in-destruction-not-supported-by-protest-organizers/Content?oid=17378981 , https://pittsburgh.cbslocal.com/2020/05/30/violent-george-floyd-protest/ , https://kdkaradio.radio.com/articles/penguins-ceo-saves-journalist-during-floyd-protest-violence , https://www.wpxi.com/news/local/allegheny-county/live-updates-protesters-gather-downtown-pittsburgh/VIUHYBVPJJHW3B6R2XFOZVTDOY/ , https://www.wtae.com/article/protests-downtown-pittsburgh-george-floyd/32719862 , https://www.post-gazette.com/news/crime-courts/2020/05/30/Protest-Downtown-Pittsburgh-george-floyd-police/stories/202005300054 , https://www.post-gazette.com/news/crime-courts/2020/05/31/Pittsburgh-protest-police-suspect-Brian-Bartels-riots-George-Floyd-protests/stories/202005310132 , https://www.wpxi.com/news/top-stories/large-group-protesters-march-pittsburgh-second-straight-day/ZBMAG4TNFZA5JJWUEEL67NSUXE/ , https://triblive.com/local/pittsburgh-allegheny/pittsburgh-leaders-call-for-police-reforms-in-response-to-east-liberty-protest-melee/ , https://triblive.com/local/pittsburgh-allegheny/hundreds-of-george-floyd-protesters-march-through-east-liberty/ , https://www.wtae.com/article/pittsburgh-protesters-walking-down-west-liberty-avenue-toward-liberty-tunnel/32784473 , https://www.wpxi.com/news/top-stories/protesters-gather-around-pittsburgh-8th-straight-day/BI3PPWR3FBD5LJW5XDA34RKWXI",Unknown,02/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Pittsburgh,"More than 3,000 protesters marched through downtown Pittsburgh on the afternoon of May 30.[65][66] The initially peaceful protest turned into a riot resulting in injuries, looting, and burning of police cars. Police dispersed tear gas in response.[66] Two journalists from KDKA-TV were injured when protesters ""stomped and kicked"" them and destroyed their camera.[67][68] Mayor Bill Peduto denounced the vandals as ""anarchists, hell bent on chaos and destruction,"" who ""hijacked a peaceful march for justice and exploited it for their own selfish agenda."" At least 45 people were arrested and a curfew was set from 8:30 pm until 6 am.[69][70][71] On Sunday, May 31, a group of about 150 protestors marched from Market Square to the courthouse on Grant Street. Officials said there were no incidents to report.[72] On Monday, June 1 law enforcement deployed tear gas against protestors in East Liberty after they began to be pelted with rocks and other objects.[73] 20 protestors were arrested during the June 1 protests in East Liberty.[74] Additional protests were held throughout the week.[75][76]","https://www.pghcitypaper.com/pittsburgh/protest-honoring-george-floyd-brings-thousands-to-downtown-pittsburgh-ends-in-destruction-not-supported-by-protest-organizers/Content?oid=17378981 , https://pittsburgh.cbslocal.com/2020/05/30/violent-george-floyd-protest/ , https://kdkaradio.radio.com/articles/penguins-ceo-saves-journalist-during-floyd-protest-violence , https://www.wpxi.com/news/local/allegheny-county/live-updates-protesters-gather-downtown-pittsburgh/VIUHYBVPJJHW3B6R2XFOZVTDOY/ , https://www.wtae.com/article/protests-downtown-pittsburgh-george-floyd/32719862 , https://www.post-gazette.com/news/crime-courts/2020/05/30/Protest-Downtown-Pittsburgh-george-floyd-police/stories/202005300054 , https://www.post-gazette.com/news/crime-courts/2020/05/31/Pittsburgh-protest-police-suspect-Brian-Bartels-riots-George-Floyd-protests/stories/202005310132 , https://www.wpxi.com/news/top-stories/large-group-protesters-march-pittsburgh-second-straight-day/ZBMAG4TNFZA5JJWUEEL67NSUXE/ , https://triblive.com/local/pittsburgh-allegheny/pittsburgh-leaders-call-for-police-reforms-in-response-to-east-liberty-protest-melee/ , https://triblive.com/local/pittsburgh-allegheny/hundreds-of-george-floyd-protesters-march-through-east-liberty/ , https://www.wtae.com/article/pittsburgh-protesters-walking-down-west-liberty-avenue-toward-liberty-tunnel/32784473 , https://www.wpxi.com/news/top-stories/protesters-gather-around-pittsburgh-8th-straight-day/BI3PPWR3FBD5LJW5XDA34RKWXI",Unknown,03/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Pittsburgh,"More than 3,000 protesters marched through downtown Pittsburgh on the afternoon of May 30.[65][66] The initially peaceful protest turned into a riot resulting in injuries, looting, and burning of police cars. Police dispersed tear gas in response.[66] Two journalists from KDKA-TV were injured when protesters ""stomped and kicked"" them and destroyed their camera.[67][68] Mayor Bill Peduto denounced the vandals as ""anarchists, hell bent on chaos and destruction,"" who ""hijacked a peaceful march for justice and exploited it for their own selfish agenda."" At least 45 people were arrested and a curfew was set from 8:30 pm until 6 am.[69][70][71] On Sunday, May 31, a group of about 150 protestors marched from Market Square to the courthouse on Grant Street. Officials said there were no incidents to report.[72] On Monday, June 1 law enforcement deployed tear gas against protestors in East Liberty after they began to be pelted with rocks and other objects.[73] 20 protestors were arrested during the June 1 protests in East Liberty.[74] Additional protests were held throughout the week.[75][76]","https://www.pghcitypaper.com/pittsburgh/protest-honoring-george-floyd-brings-thousands-to-downtown-pittsburgh-ends-in-destruction-not-supported-by-protest-organizers/Content?oid=17378981 , https://pittsburgh.cbslocal.com/2020/05/30/violent-george-floyd-protest/ , https://kdkaradio.radio.com/articles/penguins-ceo-saves-journalist-during-floyd-protest-violence , https://www.wpxi.com/news/local/allegheny-county/live-updates-protesters-gather-downtown-pittsburgh/VIUHYBVPJJHW3B6R2XFOZVTDOY/ , https://www.wtae.com/article/protests-downtown-pittsburgh-george-floyd/32719862 , https://www.post-gazette.com/news/crime-courts/2020/05/30/Protest-Downtown-Pittsburgh-george-floyd-police/stories/202005300054 , https://www.post-gazette.com/news/crime-courts/2020/05/31/Pittsburgh-protest-police-suspect-Brian-Bartels-riots-George-Floyd-protests/stories/202005310132 , https://www.wpxi.com/news/top-stories/large-group-protesters-march-pittsburgh-second-straight-day/ZBMAG4TNFZA5JJWUEEL67NSUXE/ , https://triblive.com/local/pittsburgh-allegheny/pittsburgh-leaders-call-for-police-reforms-in-response-to-east-liberty-protest-melee/ , https://triblive.com/local/pittsburgh-allegheny/hundreds-of-george-floyd-protesters-march-through-east-liberty/ , https://www.wtae.com/article/pittsburgh-protesters-walking-down-west-liberty-avenue-toward-liberty-tunnel/32784473 , https://www.wpxi.com/news/top-stories/protesters-gather-around-pittsburgh-8th-straight-day/BI3PPWR3FBD5LJW5XDA34RKWXI",Unknown,04/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Pittsburgh,"More than 3,000 protesters marched through downtown Pittsburgh on the afternoon of May 30.[65][66] The initially peaceful protest turned into a riot resulting in injuries, looting, and burning of police cars. Police dispersed tear gas in response.[66] Two journalists from KDKA-TV were injured when protesters ""stomped and kicked"" them and destroyed their camera.[67][68] Mayor Bill Peduto denounced the vandals as ""anarchists, hell bent on chaos and destruction,"" who ""hijacked a peaceful march for justice and exploited it for their own selfish agenda."" At least 45 people were arrested and a curfew was set from 8:30 pm until 6 am.[69][70][71] On Sunday, May 31, a group of about 150 protestors marched from Market Square to the courthouse on Grant Street. Officials said there were no incidents to report.[72] On Monday, June 1 law enforcement deployed tear gas against protestors in East Liberty after they began to be pelted with rocks and other objects.[73] 20 protestors were arrested during the June 1 protests in East Liberty.[74] Additional protests were held throughout the week.[75][76]","https://www.pghcitypaper.com/pittsburgh/protest-honoring-george-floyd-brings-thousands-to-downtown-pittsburgh-ends-in-destruction-not-supported-by-protest-organizers/Content?oid=17378981 , https://pittsburgh.cbslocal.com/2020/05/30/violent-george-floyd-protest/ , https://kdkaradio.radio.com/articles/penguins-ceo-saves-journalist-during-floyd-protest-violence , https://www.wpxi.com/news/local/allegheny-county/live-updates-protesters-gather-downtown-pittsburgh/VIUHYBVPJJHW3B6R2XFOZVTDOY/ , https://www.wtae.com/article/protests-downtown-pittsburgh-george-floyd/32719862 , https://www.post-gazette.com/news/crime-courts/2020/05/30/Protest-Downtown-Pittsburgh-george-floyd-police/stories/202005300054 , https://www.post-gazette.com/news/crime-courts/2020/05/31/Pittsburgh-protest-police-suspect-Brian-Bartels-riots-George-Floyd-protests/stories/202005310132 , https://www.wpxi.com/news/top-stories/large-group-protesters-march-pittsburgh-second-straight-day/ZBMAG4TNFZA5JJWUEEL67NSUXE/ , https://triblive.com/local/pittsburgh-allegheny/pittsburgh-leaders-call-for-police-reforms-in-response-to-east-liberty-protest-melee/ , https://triblive.com/local/pittsburgh-allegheny/hundreds-of-george-floyd-protesters-march-through-east-liberty/ , https://www.wtae.com/article/pittsburgh-protesters-walking-down-west-liberty-avenue-toward-liberty-tunnel/32784473 , https://www.wpxi.com/news/top-stories/protesters-gather-around-pittsburgh-8th-straight-day/BI3PPWR3FBD5LJW5XDA34RKWXI",Unknown,05/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Pittsburgh,"More than 3,000 protesters marched through downtown Pittsburgh on the afternoon of May 30.[65][66] The initially peaceful protest turned into a riot resulting in injuries, looting, and burning of police cars. Police dispersed tear gas in response.[66] Two journalists from KDKA-TV were injured when protesters ""stomped and kicked"" them and destroyed their camera.[67][68] Mayor Bill Peduto denounced the vandals as ""anarchists, hell bent on chaos and destruction,"" who ""hijacked a peaceful march for justice and exploited it for their own selfish agenda."" At least 45 people were arrested and a curfew was set from 8:30 pm until 6 am.[69][70][71] On Sunday, May 31, a group of about 150 protestors marched from Market Square to the courthouse on Grant Street. Officials said there were no incidents to report.[72] On Monday, June 1 law enforcement deployed tear gas against protestors in East Liberty after they began to be pelted with rocks and other objects.[73] 20 protestors were arrested during the June 1 protests in East Liberty.[74] Additional protests were held throughout the week.[75][76]","https://www.pghcitypaper.com/pittsburgh/protest-honoring-george-floyd-brings-thousands-to-downtown-pittsburgh-ends-in-destruction-not-supported-by-protest-organizers/Content?oid=17378981 , https://pittsburgh.cbslocal.com/2020/05/30/violent-george-floyd-protest/ , https://kdkaradio.radio.com/articles/penguins-ceo-saves-journalist-during-floyd-protest-violence , https://www.wpxi.com/news/local/allegheny-county/live-updates-protesters-gather-downtown-pittsburgh/VIUHYBVPJJHW3B6R2XFOZVTDOY/ , https://www.wtae.com/article/protests-downtown-pittsburgh-george-floyd/32719862 , https://www.post-gazette.com/news/crime-courts/2020/05/30/Protest-Downtown-Pittsburgh-george-floyd-police/stories/202005300054 , https://www.post-gazette.com/news/crime-courts/2020/05/31/Pittsburgh-protest-police-suspect-Brian-Bartels-riots-George-Floyd-protests/stories/202005310132 , https://www.wpxi.com/news/top-stories/large-group-protesters-march-pittsburgh-second-straight-day/ZBMAG4TNFZA5JJWUEEL67NSUXE/ , https://triblive.com/local/pittsburgh-allegheny/pittsburgh-leaders-call-for-police-reforms-in-response-to-east-liberty-protest-melee/ , https://triblive.com/local/pittsburgh-allegheny/hundreds-of-george-floyd-protesters-march-through-east-liberty/ , https://www.wtae.com/article/pittsburgh-protesters-walking-down-west-liberty-avenue-toward-liberty-tunnel/32784473 , https://www.wpxi.com/news/top-stories/protesters-gather-around-pittsburgh-8th-straight-day/BI3PPWR3FBD5LJW5XDA34RKWXI",Unknown,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Pittsburgh,"More than 3,000 protesters marched through downtown Pittsburgh on the afternoon of May 30.[65][66] The initially peaceful protest turned into a riot resulting in injuries, looting, and burning of police cars. Police dispersed tear gas in response.[66] Two journalists from KDKA-TV were injured when protesters ""stomped and kicked"" them and destroyed their camera.[67][68] Mayor Bill Peduto denounced the vandals as ""anarchists, hell bent on chaos and destruction,"" who ""hijacked a peaceful march for justice and exploited it for their own selfish agenda."" At least 45 people were arrested and a curfew was set from 8:30 pm until 6 am.[69][70][71] On Sunday, May 31, a group of about 150 protestors marched from Market Square to the courthouse on Grant Street. Officials said there were no incidents to report.[72] On Monday, June 1 law enforcement deployed tear gas against protestors in East Liberty after they began to be pelted with rocks and other objects.[73] 20 protestors were arrested during the June 1 protests in East Liberty.[74] Additional protests were held throughout the week.[75][76]","https://www.pghcitypaper.com/pittsburgh/protest-honoring-george-floyd-brings-thousands-to-downtown-pittsburgh-ends-in-destruction-not-supported-by-protest-organizers/Content?oid=17378981 , https://pittsburgh.cbslocal.com/2020/05/30/violent-george-floyd-protest/ , https://kdkaradio.radio.com/articles/penguins-ceo-saves-journalist-during-floyd-protest-violence , https://www.wpxi.com/news/local/allegheny-county/live-updates-protesters-gather-downtown-pittsburgh/VIUHYBVPJJHW3B6R2XFOZVTDOY/ , https://www.wtae.com/article/protests-downtown-pittsburgh-george-floyd/32719862 , https://www.post-gazette.com/news/crime-courts/2020/05/30/Protest-Downtown-Pittsburgh-george-floyd-police/stories/202005300054 , https://www.post-gazette.com/news/crime-courts/2020/05/31/Pittsburgh-protest-police-suspect-Brian-Bartels-riots-George-Floyd-protests/stories/202005310132 , https://www.wpxi.com/news/top-stories/large-group-protesters-march-pittsburgh-second-straight-day/ZBMAG4TNFZA5JJWUEEL67NSUXE/ , https://triblive.com/local/pittsburgh-allegheny/pittsburgh-leaders-call-for-police-reforms-in-response-to-east-liberty-protest-melee/ , https://triblive.com/local/pittsburgh-allegheny/hundreds-of-george-floyd-protesters-march-through-east-liberty/ , https://www.wtae.com/article/pittsburgh-protesters-walking-down-west-liberty-avenue-toward-liberty-tunnel/32784473 , https://www.wpxi.com/news/top-stories/protesters-gather-around-pittsburgh-8th-straight-day/BI3PPWR3FBD5LJW5XDA34RKWXI",Unknown,07/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Pittsburgh,"More than 3,000 protesters marched through downtown Pittsburgh on the afternoon of May 30.[65][66] The initially peaceful protest turned into a riot resulting in injuries, looting, and burning of police cars. Police dispersed tear gas in response.[66] Two journalists from KDKA-TV were injured when protesters ""stomped and kicked"" them and destroyed their camera.[67][68] Mayor Bill Peduto denounced the vandals as ""anarchists, hell bent on chaos and destruction,"" who ""hijacked a peaceful march for justice and exploited it for their own selfish agenda."" At least 45 people were arrested and a curfew was set from 8:30 pm until 6 am.[69][70][71] On Sunday, May 31, a group of about 150 protestors marched from Market Square to the courthouse on Grant Street. Officials said there were no incidents to report.[72] On Monday, June 1 law enforcement deployed tear gas against protestors in East Liberty after they began to be pelted with rocks and other objects.[73] 20 protestors were arrested during the June 1 protests in East Liberty.[74] Additional protests were held throughout the week.[75][76]","https://www.pghcitypaper.com/pittsburgh/protest-honoring-george-floyd-brings-thousands-to-downtown-pittsburgh-ends-in-destruction-not-supported-by-protest-organizers/Content?oid=17378981 , https://pittsburgh.cbslocal.com/2020/05/30/violent-george-floyd-protest/ , https://kdkaradio.radio.com/articles/penguins-ceo-saves-journalist-during-floyd-protest-violence , https://www.wpxi.com/news/local/allegheny-county/live-updates-protesters-gather-downtown-pittsburgh/VIUHYBVPJJHW3B6R2XFOZVTDOY/ , https://www.wtae.com/article/protests-downtown-pittsburgh-george-floyd/32719862 , https://www.post-gazette.com/news/crime-courts/2020/05/30/Protest-Downtown-Pittsburgh-george-floyd-police/stories/202005300054 , https://www.post-gazette.com/news/crime-courts/2020/05/31/Pittsburgh-protest-police-suspect-Brian-Bartels-riots-George-Floyd-protests/stories/202005310132 , https://www.wpxi.com/news/top-stories/large-group-protesters-march-pittsburgh-second-straight-day/ZBMAG4TNFZA5JJWUEEL67NSUXE/ , https://triblive.com/local/pittsburgh-allegheny/pittsburgh-leaders-call-for-police-reforms-in-response-to-east-liberty-protest-melee/ , https://triblive.com/local/pittsburgh-allegheny/hundreds-of-george-floyd-protesters-march-through-east-liberty/ , https://www.wtae.com/article/pittsburgh-protesters-walking-down-west-liberty-avenue-toward-liberty-tunnel/32784473 , https://www.wpxi.com/news/top-stories/protesters-gather-around-pittsburgh-8th-straight-day/BI3PPWR3FBD5LJW5XDA34RKWXI",Unknown,08/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Pleasant Hills,"A group of students, parents, and other activists gathered in a parking lot on June 3 to protest police brutality and demand justice for George Floyd.[77]",https://www.post-gazette.com/local/south/2020/06/03/Pleasant-Hills-demonstration-protest-Southland-Shopping-Center-police-brutality-George-Floyd-death/stories/202006030119,Unknown,03/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Vandergrift,"A protest was to be held on Thursday, June 4 in support of Black Lives Matter, but was later cancelled by an organizer. 30 protestors still showed up and held a peaceful demonstration.[78]",https://triblive.com/local/valley-news-dispatch/vandergrift-braced-for-unrest-but-protest-remained-peaceful/,30,04/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Pennsylvania,Washington,Protestors gathered in front of the county courthouse on May 31.[79],https://pittsburgh.cbslocal.com/2020/05/31/protesters-gather-at-washington-county-courthouse/,Unknown,31/05,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,
Rhode Island,Bristol,A protest of more than 1000 persons was held beginning at Colt State Park and ending at Independence Park on June 6.[1],https://www.wpri.com/news/local-news/east-bay/peaceful-protest-taking-place-at-colt-state-park-in-bristol/,100,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,Burrillville,"On June 11, about 50 people marched to Harrison Mill Pond from Eccleston Field and lied face down on the sidewalk with their hands behind their backs for eight minutes and forty-six seconds.[2]",https://upriseri.com/2020-06-11-burrillville-blm/,50,11/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
