president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,All polls,6/18/2020,7/30/2017,8/3/2017,Ipsos,B-,1683,a,.08854763,0,36.9,58.2,37.898861,56.906357,"",T,http://polling.reuters.com/#poll/CP3_2/,50050,78662,8/6/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,7/31/2017,8/1/2017,YouGov,B,1500,a,.76030803,0,37,54,37.874327,56.14099,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tn9k94h20u/econTabReport.pdf,50040,78644,8/2/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,7/28/2017,8/5/2017,IBD/TIPP,A/B,904,a,1.6175357,0,32,59,33.501197,58.440545,"","",http://www.investors.com/politics/trump-approval-hits-new-low-of-32-as-support-from-his-base-slips-ibdtipp-poll/,50055,78667,8/7/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,7/31/2017,8/2/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12184972,0,39,60,33.568608,61.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50043,78650,8/3/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,7/31/2017,8/2/2017,Gallup,B,1500,a,.15858283,0,36,58,36.72415,56.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50044,78652,8/3/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,7/31/2017,8/4/2017,Ipsos,B-,1660,a,.0888855,0,35.8,59,36.798861,57.706357,"",T,http://polling.reuters.com/#poll/CP3_2/,50063,78676,8/8/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/1/2017,8/3/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12205423,0,39,59,33.568608,60.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50045,78653,8/4/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/1/2017,8/3/2017,Gallup,B,1500,a,.15855866,0,36,58,36.72415,56.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50046,78654,8/4/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/1/2017,8/5/2017,Ipsos,B-,1601,a,.08717267,0,35,60.2,35.998861,58.906357,"",T,http://polling.reuters.com/#poll/CP3_2/,50062,78675,8/8/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/2/2017,8/4/2017,Gallup,B,1500,a,.15855769,0,37,55,37.72415,53.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50048,78657,8/5/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/1/2017,8/6/2017,Kaiser Family Foundation,"",1211,a,1.8677304,0,36,61,36.756503,59.348388,"","",http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-August2017-The-Politics-of-ACA-Repeal-and-Replace-Efforts,50072,78695,8/11/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/2/2017,8/6/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.07328493,0,41,57,35.568608,58.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50053,78665,8/7/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/2/2017,8/6/2017,Ipsos,B-,1588,a,.08794497,0,34.5,60.5,35.498861,59.206357,"",T,http://polling.reuters.com/#poll/CP3_2/,50061,78674,8/8/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/3/2017,8/5/2017,Gallup,B,1500,a,.15854205,0,38,56,38.72415,54.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50049,78658,8/6/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/4/2017,8/6/2017,Gallup,B,1500,a,.15853423,0,38,57,38.72415,55.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50054,78666,8/7/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/3/2017,8/6/2017,CNN/SSRS,B/C,1018,a,1.3048157,0,38,56,38.805143,55.39815,"","",http://i2.cdn.turner.com/cnn/2017/images/08/07/rel7a.-.trump.200.days.v2.pdf,50056,78668,8/7/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/3/2017,8/7/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.21858678,0,41,57,35.568608,58.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50057,78670,8/8/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/3/2017,8/7/2017,Ipsos,B-,1605,a,.09038082,0,36.4,59.9,37.398861,58.606357,"",T,http://polling.reuters.com/#poll/CP3_2/,50060,78673,8/8/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/3/2017,8/6/2017,CBS News,A,1111,a,1.9833673,0,36,58,37.308494,57.432287,"","",https://www.scribd.com/document/355786489/Toplines-Trump-Economy-poll,50058,78671,8/8/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/3/2017,8/6/2017,Morning Consult,B/C,1992,rv,.5141703,0,40,55,39.053321,56.014109,"","",http://www.politico.com/f/?id=0000015d-c4ae-d494-a77f-e6be72bd0000,50065,78682,8/9/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/3/2017,8/9/2017,icitizen,"",1306,a,.66445459,0,32,67,33.782022,61.104836,"","",https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50964,80605,2/28/2018,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/4/2017,8/7/2017,Zogby Analytics,C+,1300,lv,1.0785416,0,44.5,50.6,41.529369,52.286828,"","",https://www.zogbyanalytics.com/news/788-trump-approval-at-45-support-among-hispanics-west-and-union-voters-jumps-double-digits,50064,78681,8/8/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/5/2017,8/7/2017,Gallup,B,1500,a,.1585108,0,37,59,37.72415,57.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50059,78672,8/8/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/4/2017,8/8/2017,Ipsos,B-,1674,a,.0956075,0,37.3,58.9,38.298861,57.606357,"",T,http://polling.reuters.com/#poll/CP3_2/,50076,78699,8/11/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/5/2017,8/9/2017,NBC News/The Wall Street Journal,A-,1200,a,1.8701802,0,40,55,39.167487,55.903744,"","",http://msnbcmedia.msn.com/i/TODAY/z_Creative/17312%20NBCWSJ%202017%20Social%20Trends%20Poll%20(9-6-17%20Release).pdf,50179,78856,9/7/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/6/2017,8/8/2017,Gallup,B,1500,a,.15848741,0,36,58,36.72415,56.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50068,78687,8/9/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/6/2017,8/8/2017,YouGov,B,1500,a,.69888309,0,37,53,37.874327,55.14099,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mg4bbjqqty/econTabReport.pdf,50066,78684,8/9/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/6/2017,8/8/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12132109,0,42,56,36.568608,57.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50067,78686,8/9/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/4/2017,8/10/2017,SurveyMonkey,D-,14103,a,.27632088,0,41,57,38.475655,56.126953,"","",https://drive.google.com/file/d/0B83Vpfes67zfQkhYZHJuRktndTg/view,50077,78703,8/11/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/5/2017,8/9/2017,Ipsos,B-,1707,a,.09831723,0,36.3,59.2,37.298861,57.906357,"",T,http://polling.reuters.com/#poll/CP3_2/,50075,78698,8/11/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/7/2017,8/9/2017,Gallup,B,1500,a,.15846405,0,36,57,36.72415,55.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50070,78690,8/10/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/7/2017,8/9/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12178752,0,44,54,38.568608,55.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50069,78689,8/10/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/6/2017,8/10/2017,Ipsos,B-,1732,a,.09989063,0,37.9,56.6,38.898861,55.306357,"",T,http://polling.reuters.com/#poll/CP3_2/,50074,78697,8/11/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/7/2017,8/11/2017,Ipsos,B-,1768,a,.1014539,0,38.9,55.2,39.898861,53.906357,"",T,http://polling.reuters.com/#poll/CP3_2/,50089,78717,8/15/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/8/2017,8/10/2017,Gallup,B,1500,a,.15844072,0,37,56,37.72415,54.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50073,78696,8/11/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/8/2017,8/10/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12202314,0,45,53,39.568608,54.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50071,78694,8/11/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/8/2017,8/12/2017,Ipsos,B-,1690,a,.09594893,0,37.3,56.6,38.298861,55.306357,"",T,http://polling.reuters.com/#poll/CP3_2/,50088,78716,8/15/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/8/2017,8/12/2017,Marist College,A+,1009,a,1.763249,0,35,55,35.946195,56.056557,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us170809/Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_August%202017.pdf,50091,78724,8/15/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/9/2017,8/11/2017,Gallup,B,1500,a,.15841743,0,37,57,37.72415,55.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50079,78706,8/12/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/9/2017,8/10/2017,Public Policy Polling,B,948,rv,1.1246273,0,40,53,39.514342,53.183838,"","",http://action.votevets.org/page/-/NORTH%20KOREA%20POLL%20MEMO.pdf,50078,78705,8/11/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/10/2017,8/12/2017,Gallup,B,1500,a,.15839417,0,36,59,36.72415,57.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50081,78708,8/13/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/9/2017,8/13/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.07328493,0,43,55,37.568608,56.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50082,78709,8/14/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/9/2017,8/13/2017,Ipsos,B-,1631,a,.09129238,0,36.3,56.6,37.298861,55.306357,"",T,http://polling.reuters.com/#poll/CP3_2/,50087,78715,8/15/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/10/2017,8/14/2017,Monmouth University,A+,805,a,1.8007556,0,41,49,41.183104,50.421942,"","",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_08152017/,50090,78722,8/15/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/10/2017,8/14/2017,Ipsos,B-,1606,a,.08854934,0,36,56.6,36.998861,55.306357,"",T,http://polling.reuters.com/#poll/CP3_2/,50086,78714,8/15/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/10/2017,8/14/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.21858678,0,42,57,36.568608,58.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50084,78712,8/15/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/9/2017,8/15/2017,Quinnipiac University,B+,1361,rv,1.4002003,0,39,57,40.597496,55.827381,"","",https://poll.qu.edu/images/polling/us/us08172017_Ucva52n.pdf/,50099,78738,8/17/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/11/2017,8/13/2017,Gallup,B,1500,a,.15840192,0,34,61,34.72415,59.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50083,78711,8/14/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/10/2017,8/14/2017,Morning Consult,B/C,2201,a,.49503075,0,43,51,42.053321,52.014109,"","",https://morningconsult.com/wp-content/uploads/2017/08/170806_crosstabs_Brands_v1_TB.pdf,50098,92586,1/9/2019,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/12/2017,8/14/2017,Gallup,B,1500,a,.15841743,0,36,59,36.72415,57.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50085,78713,8/15/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/11/2017,8/15/2017,Ipsos,B-,1590,a,.08630433,0,35.5,57.5,36.498861,56.206357,"",T,http://polling.reuters.com/#poll/CP3_2/,50105,78748,8/18/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/12/2017,8/16/2017,Ipsos,B-,2020,a,.10799817,0,33.8,59.6,34.798861,58.306357,"",T,http://polling.reuters.com/#poll/CP3_2/,50104,78747,8/18/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/13/2017,8/15/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12132109,0,40,58,34.568608,59.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50092,78727,8/16/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/13/2017,8/15/2017,YouGov,B,1500,a,.60015025,0,39,51,39.874327,53.14099,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9h2c1c3new/econTabReport.pdf,50095,78730,8/16/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/11/2017,8/17/2017,SurveyMonkey,D-,14805,a,.28267798,0,40,58,37.475655,57.126953,"","",https://drive.google.com/file/d/0BztOs71zt1WpZEZDR2RIZUlRSms/view,50107,78750,8/18/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/13/2017,8/15/2017,Gallup,B,1500,a,.15841743,0,36,58,36.72415,56.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50094,78729,8/16/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/14/2017,8/15/2017,YouGov,B,1000,a,.39589933,0,34,58,34.874327,60.14099,"","",http://big.assets.huffingtonpost.com/tabsHPCharlottesville20170814.pdf,50093,78728,8/16/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/13/2017,8/17/2017,Ipsos,B-,2342,a,.12366965,0,34.6,58.9,35.598861,57.606357,"",T,http://polling.reuters.com/#poll/CP3_2/,50103,78746,8/18/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/13/2017,8/17/2017,George Washington University/Battleground,A/B,1000,rv,1.5740197,0,42,55,41.146589,55.015683,"","",https://mediarelations.gwu.edu/sites/mediarelations.gwu.edu/files/GWBattlegroundPoll62-questionnaire.pdf,50128,78780,8/24/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/14/2017,8/16/2017,Gallup,B,1500,a,.15841743,0,37,57,37.72415,55.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50100,78740,8/17/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/8/2017,8/21/2017,Pew Research Center,B/C,4791,a,1.7523478,0,36,63,37.794182,59.749979,"","",http://assets.pewresearch.org/wp-content/uploads/sites/5/2017/08/29095534/08-29-17-Political-topline-for-release.pdf,50143,78802,8/29/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/14/2017,8/16/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12178752,0,40,59,34.568608,60.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50097,78735,8/17/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/14/2017,8/15/2017,Marist College,A+,1125,a,1.9477396,0,35,51,35.946195,52.056557,"","","http://maristpoll.marist.edu/wp-content/misc/usapolls/us170814_PBS/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_August%2017,%202017.pdf#page=3",50096,78733,8/16/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/15/2017,8/17/2017,Gallup,B,1500,a,.15841743,0,38,57,38.72415,55.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50102,78742,8/18/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/15/2017,8/17/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.12202314,0,42,57,36.568608,58.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50101,78741,8/18/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/14/2017,8/18/2017,Ipsos,B-,2753,a,.14397471,0,34.9,59.2,35.898861,57.906357,"",T,http://polling.reuters.com/#poll/CP3_2/,50120,78768,8/22/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/15/2017,8/19/2017,Ipsos,B-,3143,a,.16339215,0,35.9,58.5,36.898861,57.206357,"",T,http://polling.reuters.com/#poll/CP3_2/,50119,78766,8/22/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/16/2017,8/17/2017,Opinion Savvy,B-,763,rv,1.0275005,0,43,55,41.560025,55.345563,"","",http://opinionsavvy.com/wp-content/uploads/2017/08/OS-Bold-National-Issues-8.18.17.pdf,50106,78749,8/18/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/16/2017,8/18/2017,Gallup,B,1500,a,.15841743,0,37,57,37.72415,55.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50109,78753,8/20/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/17/2017,8/19/2017,Gallup,B,1500,a,.15841743,0,36,58,36.72415,56.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50108,78752,8/20/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/16/2017,8/20/2017,Ipsos,B-,3447,a,.17899693,0,35.7,59.1,36.698861,57.806357,"",T,http://polling.reuters.com/#poll/CP3_2/,50118,78765,8/22/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/17/2017,8/19/2017,Morning Consult,B/C,2200,a,.42480597,0,38,56,37.053321,57.014109,"","",https://morningconsult.com/wp-content/uploads/2017/08/170809_crosstabs_BRANDS_v1_TB.pdf,50122,92607,1/9/2019,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/16/2017,8/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.07328493,0,42,57,36.568608,58.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50110,78754,8/21/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/16/2017,8/20/2017,ABC News/The Washington Post,A+,1014,a,2.1498197,0,37,58,37.754468,56.66262,"","",http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-aug-16-20-2017/2235/,50113,78757,8/21/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/17/2017,8/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.21858678,0,43,56,37.568608,57.364762,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50115,78759,8/22/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/17/2017,8/20/2017,American Research Group,B,1100,a,1.4016035,0,33,62,35.142648,59.208168,"","",http://americanresearchgroup.com/economy/,50112,78756,8/21/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/17/2017,8/21/2017,Ipsos,B-,3032,a,.15809847,0,35.9,59,36.898861,57.706357,"",T,http://polling.reuters.com/#poll/CP3_2/,50117,78767,8/22/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/18/2017,8/20/2017,Gallup,B,1500,a,.15841743,0,35,59,35.72415,57.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50111,78755,8/21/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/17/2017,8/21/2017,AP-NORC,"",1038,a,1.4371028,0,36,63,37.890663,58.495134,"","",http://apnorc.org/PDFs/EnergyClimate2017/EPIC%20Topline_FINAL.pdf,56943,91912,11/28/2018,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/18/2017,8/19/2017,YouGov,B,1000,a,.39566368,0,34,57,34.874327,59.14099,"","",http://big.assets.huffingtonpost.com/tabsHPTrumpandBannon20170818.pdf,50114,78758,8/21/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/18/2017,8/22/2017,Ipsos,B-,2749,a,.1444055,0,35.8,59.3,36.798861,58.006357,"",T,http://polling.reuters.com/#poll/CP3_2/,50136,78794,8/25/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/17/2017,8/22/2017,Harris Poll,C,2263,rv,1.2247051,0,43,57,38.635425,56.364745,"","",http://harvardharrispoll.com/wp-content/uploads/2017/08/HHP-August-Wave_Topline-Memo_Total-Only_Registered-Voters.pdf,50131,78785,8/25/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/18/2017,8/21/2017,Public Policy Polling,B,887,rv,1.0837848,0,40,53,39.514342,53.183838,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_82317.pdf,50124,78775,8/23/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/19/2017,8/21/2017,Gallup,B,1500,a,.15841743,0,35,60,35.72415,58.609159,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50116,78760,8/22/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/17/2017,8/23/2017,icitizen,"",851,a,.32074311,0,31,68,32.782022,62.104836,"","",https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50963,80604,2/28/2018,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/17/2017,8/22/2017,Quinnipiac University,B+,1514,rv,1.604819,0,35,59,36.597496,57.827381,"","",https://poll.qu.edu/images/polling/us/us08232017_Usgdv94.pdf/,50126,78778,8/23/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/20/2017,8/22/2017,YouGov,B,1500,a,.59561294,0,39,51,39.874327,53.14099,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6q36eat3uv/econTabReport.pdf,50123,78771,8/23/2017,18:09:38 18 Jun 2020
Donald Trump,All polls,6/18/2020,8/19/2017,8/23/2017,Ipsos,B-,2419,a,.128432,0,35.9,59.2,36.898861,57.906357,"",T,http://polling.reuters.com/#poll/CP3_2/,50135,78793,8/25/2017,18:09:38 18 Jun 2020
